Agmt Id,Cust Age,Cust Gender,Cust Cibil Score,Cust Employment Type,Cust Net Salary,Coborrower Flag,App Score Risk,Agmt Date,Seizure Date,Sold Date,Tenure,Cust Net IRR,Sold Date Month,Sold Date Year,Seizure Date Month,Seizure Date Year,Cust Branch,Cust Region,Cust State,Pincode Tier,RC Availability,Registration Flag,Asset Disc Flag,Asset Alloy Flag,Asset Variant,Asset Model,Asset Fuel Type,Asset Cost At Disbursal,Loan Amount,LTV,OS Balance At Liquidation,Asset Age Months At Seizure,Months Spent In Yard,Asset Bodycondition,Asset Tyrecondition,Asset Generalcondition,Asset Enginecondition,Asset Accident Flag,Traiffic Challan Amount,Target Sold Amount At Liquidation,Asset_Health_Index,Recovery_Efficiency_Index,LGD,LGD_pct,Depreciation_Pct,Asset_Age_Group,Residual_Value_Forecast,Residual_Loss,Residual_Risk_Score,Risk_Band,Profitability_Score,Recommended_LTV,Recommended_Tenure,Expected_Profit,PD,Expected_Loss,Interest_Income
ASSET_1592,27,M,762,SAL,90000,N,ULTRA LOW RISK,2023-10-18,2025-06-26,2025-07-31,23,21.23,7,2025,6,2025,HYDERABAD I,AP,AP,04 Metro,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,132504,86038,0.6493237939986717,77032.01,20.56666666666667,1.166666666666667,G,G,G,G,No,0,40000.0,100.0,51.92646537458908,37032.009999999995,48.073534625410915,69.81223208355975,1-2 Years,45563.32229190723,86940.67770809277,65.61362502874839,High,33.04418157173933,65,36,27724.13719587663,0.18,7285.441987456698,35009.57918333333
ASSET_1593,38,F,-1,SAL,35000,N,MEDIUM RISK,2024-09-07,2025-02-21,2025-04-30,36,26.5,4,2025,2,2025,KARIMNAGAR,AP,AP,06 Semi-Urban,N,REG,0,0,NTORQ XT,NTORQ,Petrol,134000,113985,0.850634328358209,115711.0,5.566666666666666,2.266666666666667,G,G,G,G,No,0,30000.0,100.0,25.926662115097095,85711.0,74.0733378849029,77.61194029850746,0-1 Year,49135.32286749405,84864.67713250595,63.33184860634773,High,56.008329526456656,65,36,78945.13311614894,0.18,11672.941883851072,90618.07500000001
ASSET_1594,35,M,-1,AGR,35000,N,MEDIUM RISK,2025-02-26,2025-09-17,2025-11-29,29,26.64,11,2025,9,2025,KARIMNAGAR,AP,AP,07 Rural,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,78500,66000,0.8407643312101911,65395.0,6.766666666666667,2.433333333333333,G,G,G,G,No,0,41000.0,100.0,62.695924764890286,24395.0,37.30407523510972,47.77070063694268,0-1 Year,36953.45309275532,41546.54690724468,52.92553746145819,Low,60.939452046903455,85,60,41619.40359278266,0.03,871.3964072173403,42490.8
ASSET_1595,37,F,-1,SEP,80000,N,LOW RISK,2024-04-11,2025-05-21,2025-06-30,23,27.0,6,2025,5,2025,TIRUPATHI,AP,AP,05 Urban,N,REG,1,0,JUPITER 125 DISC,JUPITER,Petrol,125110,113813,0.9097034609543602,79343.0,13.5,1.333333333333333,G,G,G,G,No,0,67000.0,100.0,84.44349217952436,12343.0,15.556507820475655,46.447126528654785,1-2 Years,52744.45788922139,72365.54211077861,57.84153313946017,Medium,60.38980230068148,75,48,54012.74413113771,0.08,4885.483368862288,58898.2275
ASSET_1596,26,M,-1,AGR,30000,N,HIGH RISK,2024-07-08,2025-12-20,2026-01-27,29,29.91,1,2026,12,2025,KARIMNAGAR,AP,AP,07 Rural,N,REG,0,0,RADEON DRUM,RADEON,Petrol,95500,82752,0.8665130890052356,56049.0,17.66666666666667,1.266666666666667,A,A,A,A,No,0,35000.0,70.0,62.44536030972899,21049.0,37.55463969027101,63.35078534031413,1-2 Years,34997.10536366242,60502.89463633758,63.35381637312836,High,70.24164509263832,65,36,51219.333365459235,0.18,8595.881034540764,59815.2144
ASSET_1597,32,F,748,SEP,35000,N,LOW RISK,2024-09-09,2025-04-18,2025-05-21,23,23.97,5,2025,4,2025,VIJAYAWADA,AP,AP,07 Rural,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,73300,58732,0.8012551159618008,56674.0,7.366666666666666,1.1,G,G,G,G,No,0,32000.0,100.0,56.46328122243004,24674.0,43.53671877756996,56.34379263301501,0-1 Year,36086.224410117095,37213.775589882905,50.76913450188664,Low,50.68836831604514,85,60,26303.575832303515,0.03,679.3732676964871,26982.9491
ASSET_1598,37,F,-1,AGR,65000,N,LOW RISK,2025-07-07,2025-10-17,2025-12-30,23,22.74,12,2025,10,2025,KARIMNAGAR,AP,AP,07 Rural,N,REG,1,0,NTORQ RACE XP,NTORQ,Petrol,132634,99774,0.7522505541565511,105260.0,3.4,2.466666666666667,G,G,G,G,No,0,46000.0,100.0,43.70131103933118,59260.0,56.29868896066882,65.31809339988239,0-1 Year,48466.78536571219,84167.21463428781,63.458249494313534,High,40.251205836337824,65,36,34251.19926582819,0.18,9235.298634171806,43486.497899999995
ASSET_1599,27,M,-1,SAL,25000,N,MEDIUM RISK,2024-12-05,2026-05-09,2026-06-29,35,24.76,6,2026,5,2026,VIJAYAWADA,AP,AP,07 Rural,N,REG,1,1,JUPITER 110 DRUM,JUPITER,Petrol,116500,97800,0.8394849785407725,74572.0,17.33333333333333,1.7,G,G,G,G,No,0,45000.0,100.0,60.344365177278334,29572.0,39.655634822721666,61.37339055793991,1-2 Years,49646.96613677055,66853.03386322944,57.384578423372915,Medium,51.22488673655772,75,48,66775.65729094164,0.08,3852.242709058356,70627.9
ASSET_1600,25,M,735,SEP,25000,N,MEDIUM RISK,2025-08-05,2026-03-31,2026-05-26,36,23.22,5,2026,3,2026,VIJAYAWADA,AP,AP,05 Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,134700,118362,0.8787082405345211,111533.0,7.933333333333334,1.866666666666667,A,A,A,A,No,0,59000.0,70.0,52.89914195798553,52533.0,47.10085804201447,56.19896065330365,0-1 Year,56637.33990490092,78062.66009509908,57.95297705649523,Medium,44.55539199354088,75,48,77512.99639239206,0.08,4937.972807607926,82450.96919999999
ASSET_1601,22,M,746,SAL,35000,N,LOW RISK,2023-05-31,2025-08-12,2025-09-23,23,20.11,9,2025,8,2025,HYDERABAD II,AP,AP,06 Semi-Urban,N,REG,1,0,NTORQ RACE EDITION DISC,NTORQ,Petrol,121000,99480,0.8221487603305785,44811.0,26.8,1.4,A,A,A,A,No,0,35000.0,70.0,78.10582223114861,9811.0,21.894177768851396,71.07438016528926,2-3 Years,35024.14113719587,85975.85886280413,71.05442881223482,Critical,26.09384447761608,50,24,15784.186398018555,0.35,22559.550601981446,38343.737
ASSET_1602,38,F,684,SAL,30000,N,MEDIUM RISK,2024-09-30,2025-11-30,2026-01-23,35,26.85,1,2026,11,2025,VIJAYAWADA,AP,AP,04 Metro,N,REG,0,1,JUPITER 125 DRUM,JUPITER,Petrol,115300,98221,0.8518733738074588,82754.0,14.2,1.8,A,A,A,A,No,0,42000.0,70.0,50.75283369988157,40754.0,49.24716630011842,63.573287077189946,1-2 Years,45926.277306418575,69373.72269358143,60.16801621299342,Medium,58.79160142096168,75,48,72735.7428095135,0.08,4183.577815486514,76919.32062500001
ASSET_1603,36,M,724,SEP,40000,N,MEDIUM RISK,2024-04-30,2025-04-29,2025-05-22,23,24.96,5,2025,4,2025,HYDERABAD II,AP,AP,06 Semi-Urban,N,REG,0,0,RADEON DRUM,RADEON,Petrol,96000,75697,0.7885104166666667,62837.0,12.13333333333333,0.7666666666666667,A,A,A,A,No,0,37000.0,70.0,58.88250553018126,25837.0,41.11749446981874,61.458333333333336,1-2 Years,36814.14150872991,59185.85849127009,61.651935928406346,High,50.27788326377406,65,36,29214.53027157138,0.18,6998.914528428616,36213.4448
ASSET_1604,52,M,557,SAL,40000,N,LOW RISK,2023-08-07,2025-12-24,2026-01-28,36,34.38,1,2026,12,2025,VIJAYAWADA,AP,AP,07 Rural,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,78600,69132,0.8795419847328244,34007.01,29.0,1.166666666666667,G,G,A,A,No,0,35500.0,82.0,104.39024189424472,-1492.989999999998,-4.390241894244739,54.834605597964384,2-3 Years,31002.69979901544,47597.30020098456,60.55636157886076,Medium,90.07982876623224,75,48,68252.40078392124,0.08,3050.3440160787645,71302.7448
ASSET_1605,24,M,740,SAL,35000,N,ULTRA LOW RISK,2024-01-29,2025-06-30,2025-09-23,36,20.3,9,2025,6,2025,VIZAG,AP,AP,06 Semi-Urban,N,REG,0,0,TVS IQUBE S,TVS,EV,181300,149000,0.821842250413679,104059.0,17.26666666666667,2.833333333333333,A,A,A,A,No,0,66000.0,70.0,63.42555665535898,38059.0,36.574443344641026,63.59624931053502,1-2 Years,61867.73413117394,119432.26586882609,65.87549137828245,High,29.050492610382463,65,36,75057.1921436113,0.18,15683.807856388692,90741.0
ASSET_1606,22,M,705,SAL,55000,N,MEDIUM RISK,2024-08-25,2025-06-30,2025-08-21,36,26.92,8,2025,6,2025,VIJAYAWADA,AP,AP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,134766,115193,0.8547630708042088,108375.0,10.3,1.733333333333333,G,G,G,G,No,0,62500.0,100.0,57.67012687427913,45875.0,42.32987312572088,53.62331745395723,0-1 Year,56016.59955060212,78749.40044939789,58.43417512532678,Medium,59.808139817358,75,48,88295.75476404818,0.08,4734.112035951831,93029.8668
ASSET_1607,26,F,-1,AGR,55000,N,MEDIUM RISK,2025-06-28,2025-11-23,2026-01-27,29,22.32,1,2026,11,2025,KARIMNAGAR,AP,AP,07 Rural,N,REG,1,1,JUPITER 110 DRUM,JUPITER,Petrol,121313,105064,0.8660572238754297,108475.0,4.933333333333334,2.166666666666667,A,G,G,G,No,0,65000.0,94.0,59.92164093109012,43475.0,40.07835906890988,46.419592294313055,0-1 Year,55873.84823811239,65439.15176188761,53.94240663563477,Low,42.471465163226206,85,60,55195.81704714338,0.03,1475.7045528566282,56671.52160000001
ASSET_1608,51,M,791,SAL,35000,N,LOW RISK,2024-07-09,2025-07-17,2025-08-31,29,25.02,8,2025,7,2025,HYDERABAD I,AP,AP,02 Megapolis (B),N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,118000,108199,0.9169406779661016,89887.24,12.43333333333333,1.5,A,A,A,A,No,0,59500.0,70.0,66.19404489447001,30387.240000000005,33.80595510553,49.57627118644068,1-2 Years,50833.28537246446,67166.71462753555,56.92094459960639,Medium,52.50446962721502,75,48,60833.26817979716,0.08,4589.257170202844,65422.52535
ASSET_1609,34,M,-1,SAL,32000,N,VERY HIGH RISK,2024-02-16,2025-07-23,2025-08-29,23,28.03,8,2025,7,2025,VIJAYAWADA,AP,AP,07 Rural,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,112159,102346,0.9125081357715388,56073.1,17.43333333333333,1.233333333333333,G,G,G,G,No,0,45000.0,100.0,80.2523848333693,11073.1,19.7476151666307,59.87838693283643,1-2 Years,46468.49329421721,65690.50670578278,58.569090938562915,Medium,64.38790846044945,75,48,50514.335080204044,0.08,4470.200536462623,54984.53561666667
ASSET_1610,43,F,-1,SEP,39222,N,VERY HIGH RISK,2024-02-08,2025-05-29,2025-07-26,29,26.8,7,2025,5,2025,VIJAYAWADA,AP,AP,07 Rural,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,82600,75721,0.9167191283292978,53945.0,15.86666666666667,1.933333333333333,G,G,G,G,No,0,28000.0,100.0,51.90471776809713,25945.0,48.095282231902864,66.10169491525424,1-2 Years,37289.90769067641,45310.09230932359,54.854833304265846,Low,60.80191559487955,85,60,47889.034897386955,0.03,1152.9327692797076,49041.967666666664
ASSET_1611,42,M,532,AGR,85000,N,LOW RISK,2025-01-06,2025-11-26,2026-01-31,35,27.45,1,2026,11,2025,TIRUPATHI,AP,AP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,134845,112000,0.830583262264081,104665.0,10.8,2.2,G,G,G,G,No,0,46000.0,100.0,43.94974442268189,58665.0,56.05025557731811,65.88675887129666,0-1 Year,51059.932297660365,83785.06770233964,62.13435255466621,High,60.47633507412268,65,36,78700.78781357886,0.18,10969.212186421133,89670.0
ASSET_1612,54,F,786,SAL,35000,N,LOW RISK,2025-04-12,2026-02-24,2026-03-25,23,18.35,3,2026,2,2026,KARIMNAGAR,AP,AP,05 Urban,N,REG,1,1,JUPITER 110 DRUM,JUPITER,Petrol,121313,98959,0.8157328563303191,78635.0,10.6,0.9666666666666668,A,A,A,A,No,0,45000.0,70.0,57.22642589177846,33635.0,42.77357410822153,62.90587158837057,0-1 Year,57725.44561867722,63587.55438132278,52.41610905782792,Low,26.527517778408,85,60,33567.69832689365,0.03,1237.0066314396834,34804.704958333336
ASSET_1613,50,M,-1,AGR,36000,N,MEDIUM RISK,2023-07-07,2025-04-29,2025-05-28,29,29.38,5,2025,4,2025,HYDERABAD II,AP,AP,07 Rural,N,REG,1,0,RADEON DISC,RADEON,Petrol,99000,85869,0.8673636363636363,45495.0,22.06666666666667,0.9666666666666668,A,A,A,A,No,0,25000.0,70.0,54.951093526761184,20495.0,45.04890647323882,74.74747474747475,1-2 Years,36829.90952742557,62170.09047257443,62.798071184418625,High,68.26012000359152,65,36,52141.38486493659,0.18,8827.036285063397,60968.42114999999
ASSET_1614,23,M,-1,SEP,40000,N,MEDIUM RISK,2022-10-10,2025-04-09,2025-05-31,23,25.47,5,2025,4,2025,TIRUPATHI,AP,AP,06 Semi-Urban,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,115500,100200,0.8675324675324675,48096.0,30.4,1.733333333333333,A,A,A,A,No,0,27000.0,70.0,56.137724550898206,21096.0,43.862275449101794,76.62337662337663,2-3 Years,37648.80697655789,77851.19302344212,67.4036303233265,Critical,50.00569113976498,50,24,27022.217441795266,0.35,21892.917558204736,48915.135
ASSET_1615,24,F,758,SAL,38000,N,ULTRA LOW RISK,2024-09-16,2025-06-27,2025-07-25,36,22.82,7,2025,6,2025,VIZAG,AP,AP,06 Semi-Urban,N,REG,0,0,TVS IQUBE 2.2KWH,TVS,EV,136308,124039,0.9099906095020102,120633.31,9.466666666666669,0.9333333333333332,A,G,A,G,No,0,70000.0,86.5,58.02709052748366,50633.31,41.97290947251634,48.645714118026824,0-1 Year,69386.64092625579,66921.35907374421,49.09569436404629,Low,46.58412525145433,85,60,83277.52862778766,0.03,1639.5707722123263,84917.09939999999
ASSET_1616,26,M,751,SAL,30000,N,MEDIUM RISK,2021-07-31,2025-11-18,2025-12-29,36,24.7,12,2025,11,2025,VIZAG,AP,AP,06 Semi-Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,89171,76150,0.8539771898935753,9045.05,52.36666666666667,1.366666666666667,A,A,A,A,No,0,25000.0,70.0,276.3942708995528,-15954.95,-176.39427089955282,71.96397932063114,3-5 Years,31781.10190716451,57389.89809283549,64.35937478870427,High,48.061134021040594,65,36,48440.748343289604,0.18,7986.401656710387,56427.149999999994
ASSET_1617,21,F,-1,SAL,35000,N,VERY HIGH RISK,2024-11-20,2025-08-12,2025-09-25,35,26.65,9,2025,8,2025,VIJAYAWADA,AP,AP,07 Rural,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,106890,96500,0.9027972682196652,95965.0,8.833333333333334,1.466666666666667,G,G,G,G,No,0,45000.0,100.0,46.89209607669463,50965.0,53.107903923305365,57.900645523435315,0-1 Year,54196.68411881327,52693.31588118673,49.296768529503915,Low,62.49684082213162,85,60,73739.54635689773,0.03,1269.099476435602,75008.64583333333
ASSET_1618,22,F,746,AGR,30000,N,HIGH RISK,2024-05-17,2025-02-19,2025-04-30,36,27.22,4,2025,2,2025,HYDERABAD II,AP,AP,07 Rural,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,120000,103013,0.8584416666666667,101720.0,9.266666666666667,2.333333333333333,A,A,A,A,No,0,40000.0,70.0,39.32363350373574,61720.0,60.67636649626426,66.66666666666666,0-1 Year,53470.80347436221,66529.19652563779,55.440997104698155,Low,62.311300605167695,85,60,82634.14990423087,0.03,1486.2658957691335,84120.4158
ASSET_1619,48,M,616,AGR,25000,N,MEDIUM RISK,2022-04-20,2025-05-28,2025-06-25,29,30.03,6,2025,5,2025,KARIMNAGAR,AP,AP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,72200,58449,0.8095429362880886,13705.0,37.8,0.9333333333333332,A,A,A,A,No,0,26000.0,70.0,189.71178402043049,-12295.0,-89.7117840204305,63.988919667590025,3-5 Years,23315.284802094917,48884.71519790508,67.70736176995163,Critical,68.92450898342626,50,24,30121.100205733226,0.35,12296.800319266778,42417.900525000005
ASSET_1620,23,M,-1,SAL,28000,N,HIGH RISK,2023-12-16,2025-04-16,2025-05-29,23,23.85,5,2025,4,2025,VIJAYAWADA,AP,AP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,128600,108100,0.8405909797822706,64238.0,16.23333333333333,1.433333333333333,G,G,G,G,No,0,45000.0,100.0,70.05199414676672,19238.0,29.94800585323329,65.00777604976672,1-2 Years,44918.82590397576,83681.17409602425,65.07089743081201,High,44.213772538638445,65,36,38042.60116271563,0.18,11372.611337284363,49415.212499999994
ASSET_1621,37,M,-1,SAL,39155,N,HIGH RISK,2023-12-27,2025-05-22,2025-06-30,29,30.78,6,2025,5,2025,VIJAYAWADA,AP,AP,06 Semi-Urban,N,REG,1,0,NTORQ RACE XP,NTORQ,Petrol,128500,109939,0.855556420233463,78307.0,17.06666666666667,1.3,G,G,G,G,No,0,45000.0,100.0,57.46612691074871,33307.0,42.53387308925128,64.98054474708171,1-2 Years,43787.174924652536,84712.82507534747,65.92437749054277,High,72.80171773011944,65,36,69870.79663643744,0.18,11907.328513562545,81778.12514999999
ASSET_1622,53,M,726,SEP,35000,N,HIGH RISK,2022-07-21,2025-12-08,2026-01-30,36,25.18,1,2026,12,2025,TIRUPATHI,AP,AP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,116000,102000,0.8793103448275862,20205.0,41.2,1.766666666666667,G,G,G,G,No,0,33000.0,100.0,163.32590942835932,-12795.0,-63.32590942835932,71.55172413793103,3-5 Years,35532.59256307378,80467.40743692622,69.36845468700537,Critical,47.973807964456746,50,24,53787.20739707582,0.35,23263.59260292418,77050.8
ASSET_1623,43,F,-1,SAL,25000,N,MEDIUM RISK,2025-02-26,2025-10-27,2025-12-24,36,22.77,12,2025,10,2025,VIJAYAWADA,AP,AP,05 Urban,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,133481,108310,0.8114263453225553,105875.0,8.1,1.933333333333333,G,G,G,G,No,0,55000.0,100.0,51.94805194805194,50875.0,48.05194805194805,58.79563383552715,0-1 Year,62676.04182540419,70804.95817459581,53.044971325204195,Low,44.72580307498282,85,60,72617.54225476213,0.03,1369.0187452378743,73986.561
ASSET_1624,35,M,-1,AGR,85000,N,LOW RISK,2025-06-26,2026-02-21,2026-03-31,36,24.96,3,2026,2,2026,TIRUPATHI,AP,AP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DRUM,RAIDER,Petrol,134890,114500,0.8488397953888354,111684.0,8.0,1.266666666666667,G,G,G,G,No,0,54000.0,100.0,48.350703771354894,57684.0,51.649296228645106,59.967380828823494,0-1 Year,55677.22184829694,79212.77815170307,58.723981134037416,Medium,51.5007973178063,75,48,81031.77774786376,0.08,4705.822252136245,85737.6
ASSET_1625,36,M,-1,AGR,48560,N,HIGH RISK,2025-09-30,2026-04-10,2026-05-26,23,23.6,5,2026,4,2026,KARIMNAGAR,AP,AP,06 Semi-Urban,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,122979,104470,0.8494946291643288,113750.0,6.4,1.533333333333333,G,G,G,G,No,0,58000.0,100.0,50.989010989010985,55750.0,49.01098901098901,52.83747631709479,0-1 Year,57054.28036728054,65924.71963271947,53.60648536150031,Low,47.9579237553106,85,60,45832.79174435174,0.03,1422.4715889815839,47255.26333333333
ASSET_1626,23,M,-1,SAL,29000,N,VERY HIGH RISK,2023-08-10,2025-03-31,2025-06-25,29,25.64,6,2025,3,2025,VIJAYAWADA,AP,AP,06 Semi-Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,82600,75202,0.9104358353510896,38364.0,19.96666666666667,2.866666666666667,G,G,G,G,No,0,35000.0,100.0,91.23136273589824,3364.0,8.768637264101763,57.6271186440678,1-2 Years,36490.88282774773,46109.11717225227,55.82217575333205,Medium,55.55293438370911,75,48,43500.776559553145,0.08,3096.889373780182,46597.66593333333
ASSET_1627,32,F,777,SEP,35000,N,ULTRA LOW RISK,2022-11-30,2025-07-10,2025-08-21,36,25.29,8,2025,7,2025,VIJAYAWADA,AP,AP,07 Rural,N,REG,0,0,SCOOTY PEP,PEP,Petrol,88700,79750,0.8990980834272829,28205.06,31.76666666666667,1.4,G,G,G,G,No,0,40000.0,100.0,141.8185247611599,-11794.94,-41.81852476115987,54.904171364148816,2-3 Years,32331.030980940228,56368.969019059776,63.5501341815781,High,50.863371489364205,65,36,51970.910576569244,0.18,8535.414423430759,60506.325000000004
ASSET_1628,24,M,-1,AGR,42000,N,MEDIUM RISK,2024-06-20,2025-03-27,2025-05-30,35,29.81,5,2025,3,2025,HYDERABAD II,AP,AP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,132504,113831,0.8590759524240777,110399.0,9.333333333333334,2.133333333333333,G,G,G,G,No,0,41000.0,100.0,37.13801755450684,69399.0,62.86198244549317,69.05753788564873,0-1 Year,50076.802647121265,82427.19735287873,62.20732759228306,High,70.30282882033735,65,36,87495.55601814849,0.18,11475.755523518172,98971.31154166667
ASSET_1629,43,M,727,SEP,35000,N,MEDIUM RISK,2023-05-31,2025-03-31,2025-04-29,36,30.01,4,2025,3,2025,TIRUPATHI,AP,AP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,77900,66206,0.8498844672657253,43516.0,22.33333333333333,0.9666666666666668,G,G,G,G,No,0,35000.0,100.0,80.4301865980329,8516.0,19.569813401967092,55.070603337612326,1-2 Years,35803.1918571258,42096.8081428742,54.03954832204647,Low,74.54958843280944,85,60,58693.17755571378,0.03,912.084244286226,59605.26180000001
ASSET_1630,46,M,-1,SEP,65000,N,LOW RISK,2024-05-31,2025-05-31,2025-08-30,36,30.04,8,2025,5,2025,VIJAYAWADA,AP,AP,06 Semi-Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,84347,68885,0.81668583352105,61036.0,12.16666666666667,3.033333333333333,G,G,G,G,No,0,25000.0,100.0,40.95943377678747,36036.0,59.04056622321253,70.36053445884264,1-2 Years,37841.750905192974,46505.249094807026,55.1356291211389,Low,74.21709067730184,85,60,61147.86452715579,0.03,931.2974728442108,62079.162000000004
ASSET_1631,56,M,-1,AGR,95500,N,HIGH RISK,2024-07-22,2026-05-07,2026-06-26,23,26.94,6,2026,5,2026,VIJAYAWADA,AP,AP,07 Rural,N,REG,0,0,SCOOTY ZEST,ZEST,Petrol,100084,85459,0.8538727468926102,26846.0,21.8,1.666666666666667,G,G,G,G,No,0,32000.0,100.0,119.1983908217239,-5154.0,-19.19839082172391,68.02685743975061,1-2 Years,41885.55779887595,58198.44220112405,58.14959654003042,Medium,60.01053295654909,75,48,40640.87927391007,0.08,3485.8753760899244,44126.754649999995
ASSET_1632,58,M,786,AGR,32000,N,ULTRA LOW RISK,2024-11-05,2025-06-25,2025-10-31,23,25.46,10,2025,6,2025,VIZAG,AP,AP,06 Semi-Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,80488,67120,0.8339131299075638,66504.0,7.733333333333333,4.266666666666667,G,G,G,G,No,0,44000.0,100.0,66.16143389871286,22504.0,33.83856610128714,45.33346585826459,0-1 Year,43690.898492414424,36797.101507585576,45.71750013366661,Low,59.02153456462711,85,60,32050.56828810577,0.03,702.8730452275672,32753.441333333336
ASSET_1633,26,M,673,NREGI,40000,N,VERY HIGH RISK,2023-10-24,2025-08-07,2025-09-29,29,27.13,9,2025,8,2025,KARIMNAGAR,AP,AP,07 Rural,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,108355,93686,0.8646209219694523,49072.0,21.76666666666667,1.766666666666667,A,A,A,A,No,0,35000.0,70.0,71.32376915552658,14072.0,28.676230844473427,67.69876793871995,1-2 Years,43463.29745360992,64891.70254639008,59.88805550864296,Medium,60.078003532927696,75,48,57406.628979622124,0.08,4017.8162037112065,61424.44518333333
ASSET_1634,22,M,-1,AGR,30000,N,HIGH RISK,2024-04-15,2025-09-24,2025-11-21,29,30.59,11,2025,9,2025,HYDERABAD II,AP,AP,07 Rural,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,84000,71181,0.8473928571428572,45371.0,17.56666666666667,1.933333333333333,G,G,G,G,No,0,15500.0,100.0,34.16279121024443,29871.0,65.83720878975558,81.54761904761905,1-2 Years,30409.55201373337,53590.447986266634,63.79815236460313,High,72.89620480567773,65,36,45282.286787472,0.18,7338.860637527994,52621.147424999996
ASSET_1635,25,M,762,SEP,30000,N,ULTRA LOW RISK,2024-05-03,2025-06-28,2025-08-31,29,29.39,8,2025,6,2025,VIZAG,AP,AP,07 Rural,N,REG,0,0,TVS IQUBE 3.5KWH,TVS,EV,150546,124379,0.8261860162342407,97559.36,14.03333333333333,2.133333333333333,A,A,A,A,No,0,72000.0,70.0,73.80122214823878,25559.36,26.198777851761225,52.174086325774184,1-2 Years,62675.89883699774,87870.10116300225,58.36760934398938,Medium,70.15235053480494,75,48,83404.97314862648,0.08,4936.248093040181,88341.22124166666
ASSET_1636,34,M,724,SEP,25000,N,MEDIUM RISK,2025-06-24,2025-10-08,2025-12-29,23,24.05,12,2025,10,2025,HYDERABAD I,AP,AP,04 Metro,N,REG,1,0,TVS RAIDER DRUM,RAIDER,Petrol,125000,106500,0.852,119121.0,3.533333333333333,2.733333333333333,G,G,G,G,No,0,42000.0,100.0,35.2582668043418,77121.0,64.74173319565818,66.4,0-1 Year,52063.34442483628,72936.65557516372,58.34932446013098,Medium,47.856497549156366,75,48,44737.130053986904,0.08,4354.932446013097,49092.0625
ASSET_1637,51,M,-1,SEP,25000,N,MEDIUM RISK,2025-04-12,2026-03-26,2026-04-27,23,23.01,4,2026,3,2026,VIJAYAWADA,AP,AP,06 Semi-Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,84300,75247,0.8926097271648873,54473.0,11.6,1.066666666666667,A,A,G,G,No,0,45000.0,88.0,82.60973326235016,9473.0,17.390266737649846,46.619217081850536,0-1 Year,46180.945858318984,38119.054141681016,45.21833231516135,Low,48.997146537985735,85,60,32313.826550749574,0.03,871.9816242504304,33185.808175000006
ASSET_1638,33,M,625,SEP,20000,N,HIGH RISK,2022-03-22,2025-05-26,2025-06-23,36,22.98,6,2025,5,2025,HYDERABAD II,AP,AP,04 Metro,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,69000,54949,0.7963623188405797,42160.0,38.7,0.9333333333333332,A,A,A,A,No,0,25000.0,70.0,59.29791271347249,17160.0,40.702087286527515,63.76811594202898,3-5 Years,21269.978124618836,47730.02187538117,69.17394474692922,Critical,38.86634486406123,50,24,26094.182943616597,0.35,11787.657656383406,37881.8406
