Agmt Id,Cust Age,Cust Gender,Cust Cibil Score,Cust Employment Type,Cust Net Salary,Coborrower Flag,App Score Risk,Agmt Date,Seizure Date,Sold Date,Tenure,Cust Net IRR,Sold Date Month,Sold Date Year,Seizure Date Month,Seizure Date Year,Cust Branch,Cust Region,Cust State,Pincode Tier,RC Availability,Registration Flag,Asset Disc Flag,Asset Alloy Flag,Asset Variant,Asset Model,Asset Fuel Type,Asset Cost At Disbursal,Loan Amount,LTV,OS Balance At Liquidation,Asset Age Months At Seizure,Months Spent In Yard,Asset Bodycondition,Asset Tyrecondition,Asset Generalcondition,Asset Enginecondition,Asset Accident Flag,Traiffic Challan Amount,Target Sold Amount At Liquidation,Asset_Health_Index,Recovery_Efficiency_Index,LGD,LGD_pct,Depreciation_Pct,Asset_Age_Group,Residual_Value_Forecast,Residual_Loss,Residual_Risk_Score,Risk_Band,Profitability_Score
ASSET_3674,33,M,-1,SEP,35000,N,VERY HIGH RISK,2023-11-21,2025-12-17,2026-01-29,36,23.79,1,2026,12,2025,GAYA,EAST III,BR,07 Rural,N,REG,1,0,APACHE RTR 160 4V SPL EDITION,APACHE,Petrol,162000,140024,0.8643456790123457,81608.0,25.23333333333333,1.433333333333333,G,G,G,G,No,3000,38000.0,100.0,46.56406234682874,43608.0,53.43593765317126,76.5432098765432,2-3 Years,44298.139177177,117701.860822823,72.65546964371791,Critical,40.79533574970516
ASSET_3675,25,F,-1,SAL,28000,N,LOW RISK,2025-04-04,2025-11-19,2025-12-31,23,19.11,12,2025,11,2025,GAYA,EAST III,BR,07 Rural,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,76560,55119,0.7199451410658307,51089.0,7.633333333333334,1.4,G,G,G,G,No,0,28000.0,100.0,54.80631838556245,23089.0,45.193681614437544,63.42737722048067,0-1 Year,31793.918979100017,44766.08102089998,58.47189266052767,Medium,27.17248809637785
ASSET_3676,45,M,-1,SEP,30000,N,MEDIUM RISK,2025-07-30,2026-02-12,2026-03-20,23,21.19,3,2026,2,2026,GAYA,EAST III,BR,07 Rural,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,54448,46200,0.8485160152806347,44753.0,6.566666666666666,1.2,G,G,G,G,No,0,27000.0,100.0,60.33115098429156,17753.0,39.668849015708446,50.41140170437849,0-1 Year,25155.705908652795,29292.294091347205,53.79865943900089,Low,37.81185143906231
ASSET_3677,27,M,748,SAL,48500,N,LOW RISK,2024-06-23,2025-10-31,2025-12-29,36,20.08,12,2025,10,2025,PATNA,EAST III,BR,06 Semi-Urban,N,REG,0,0,APACHE RTR 310 BASE,APACHE,Petrol,302129,213320,0.7060560224275061,164646.0,16.5,1.966666666666667,G,G,G,G,No,0,83000.0,100.0,50.41118520947974,81646.0,49.58881479052027,72.52829089561081,1-2 Years,80642.93930915036,221486.06069084964,73.30844132501338,Critical,25.027114280121936
ASSET_3678,31,F,718,SEP,40000,N,HIGH RISK,2024-04-29,2025-09-11,2025-10-23,35,25.15,10,2025,9,2025,MUZAFFERPUR,EAST III,BR,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,155610,128509,0.8258402416297154,116037.0,16.66666666666667,1.4,G,G,G,G,No,0,62000.0,100.0,53.43123314115326,54037.0,46.56876685884675,60.156802262065426,1-2 Years,62628.86796913114,92981.13203086886,59.75267144198243,Medium,51.86471580106902
ASSET_3679,44,F,741,SEP,30000,N,LOW RISK,2023-08-31,2025-03-21,2025-04-30,36,26.89,4,2025,3,2025,MUZAFFERPUR,EAST III,BR,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,114400,104531,0.9137325174825176,81067.0,18.93333333333333,1.333333333333333,G,G,G,G,No,0,46000.0,100.0,56.74318773360307,35067.0,43.256812266396935,59.79020979020979,1-2 Years,37444.667334613456,76955.33266538655,67.26864743477844,Critical,55.9929598204262
ASSET_3680,20,M,743,AGR,30000,Y,LOW RISK,2025-02-22,2026-03-14,2026-04-30,36,21.56,4,2026,3,2026,MUZAFFERPUR,EAST III,BR,05 Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,157000,126809,0.8077006369426751,111025.0,12.83333333333333,1.566666666666667,G,P,G,G,Yes,0,50000.0,86.0,45.034902049088046,61025.0,54.965097950911954,68.15286624203821,1-2 Years,42930.01226128572,114069.98773871428,72.65604314567788,Critical,31.481091963914842
ASSET_3681,24,M,-1,SEP,40000,N,LOW RISK,2025-09-29,2026-01-31,2026-03-31,48,24.37,3,2026,1,2026,PATNA,EAST III,BR,07 Rural,N,REG,0,0,TVS IQUBE ST,TVS,EV,180925,152683,0.843902169407213,160754.0,4.133333333333334,1.966666666666667,G,G,G,G,No,0,71000.0,100.0,44.16686365502569,89754.0,55.83313634497431,60.75721984247616,0-1 Year,73438.99377453094,107486.00622546906,59.409150877694664,Medium,48.75038032257329
ASSET_3682,50,M,-1,NREGI,32000,N,LOW RISK,2024-03-19,2026-03-30,2026-04-30,36,25.91,4,2026,3,2026,PURNIA,EAST III,BR,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,116152,97988,0.8436187065224878,57915.0,24.7,1.033333333333333,A,A,A,A,No,1000,25500.0,70.0,44.03004403004403,32415.0,55.96995596995596,78.04600867828363,2-3 Years,32339.024141105292,83812.9758588947,72.15801351581953,Critical,49.857676495739035
ASSET_3683,24,M,-1,SEP,25000,N,LOW RISK,2025-02-08,2025-08-24,2025-10-23,42,25.13,10,2025,8,2025,PATNA,EAST III,BR,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,120323,108807,0.9042909501923988,111725.0,6.566666666666666,2.0,A,G,A,G,Yes,0,52000.0,86.5,46.54285074960841,59725.0,53.45714925039159,56.78299244533464,0-1 Year,37845.82440521032,82477.17559478967,68.54647539937474,Critical,48.10828852293669
ASSET_3684,24,M,-1,SEP,40000,N,VERY HIGH RISK,2024-11-14,2025-08-22,2025-10-23,36,24.37,10,2025,8,2025,MUZAFFERPUR,EAST III,BR,06 Semi-Urban,N,REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,153191,138904,0.9067373409665058,129458.0,9.366666666666667,2.066666666666667,G,G,G,G,No,0,71500.0,100.0,55.23026773161952,57958.0,44.76973226838048,53.326239792154894,0-1 Year,67863.0407923449,85327.9592076551,55.70037352563474,Medium,50.29941924757081
ASSET_3685,24,M,-1,SEP,46000,N,HIGH RISK,2024-05-03,2025-08-30,2025-09-29,23,24.18,9,2025,8,2025,GAYA,EAST III,BR,07 Rural,N,REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,146035,102707,0.7033040024651624,60668.0,16.13333333333333,1.0,A,A,A,A,No,0,67500.0,70.0,111.26129096063823,-6832.0,-11.261290960638227,53.77820385524018,1-2 Years,60274.98317472436,85760.01682527564,58.72565948250463,Medium,48.242283178268195
ASSET_3686,24,M,738,AGR,21000,N,LOW RISK,2023-09-26,2025-09-13,2025-10-28,36,25.48,10,2025,9,2025,PURNIA,EAST III,BR,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,115400,98157,0.850580589254766,57023.0,23.93333333333333,1.5,P,P,P,P,Yes,0,25000.0,30.0,43.84195850797047,32023.0,56.15804149202953,78.33622183708839,1-2 Years,23754.02284702551,91645.97715297449,79.4159247426122,Critical,45.030302759749326
ASSET_3687,24,M,-1,SEP,37000,N,MEDIUM RISK,2025-05-03,2025-12-12,2026-02-06,48,25.52,2,2026,12,2025,PURNIA,EAST III,BR,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,157149,141149,0.8981857981915252,153791.0,7.433333333333334,1.866666666666667,A,A,A,A,No,1000,65000.0,70.0,42.26515205701243,88791.0,57.73484794298757,58.637980515307135,0-1 Year,68956.67328837661,88192.32671162339,56.12019593610103,Medium,54.92725876253648
ASSET_3688,21,M,-1,SEP,31500,Y,LOW RISK,2024-12-06,2025-08-08,2025-09-23,35,22.61,9,2025,8,2025,MUZAFFERPUR,EAST III,BR,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,119500,95500,0.799163179916318,93121.0,8.166666666666666,1.533333333333333,A,A,A,A,No,0,41000.0,70.0,44.02873680480236,52121.0,55.97126319519765,65.69037656903765,0-1 Year,42792.931573416514,76707.06842658349,64.19001541973513,High,39.402601510382915
ASSET_3689,21,M,745,SEP,40000,N,HIGH RISK,2024-11-14,2025-08-22,2025-09-29,36,24.43,9,2025,8,2025,PATNA,EAST III,BR,07 Rural,N,REG,1,0,APACHE RTR 160 2V RACING EDITION,APACHE,Petrol,159332,144499,0.9069050787035876,144449.0,9.366666666666667,1.266666666666667,A,A,A,A,No,0,70000.0,70.0,48.460010107373535,74449.0,51.53998989262646,56.0665779629955,0-1 Year,69846.79673388315,89485.20326611685,56.16273144510635,Medium,50.3569079885268
ASSET_3690,37,M,-1,AGR,35000,N,LOW RISK,2023-06-29,2025-06-09,2025-07-31,48,27.11,7,2025,6,2025,PURNIA,EAST III,BR,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,151758,117438,0.7738504724627367,142216.41,23.7,1.733333333333333,A,A,A,A,No,0,56000.0,70.0,39.37660921127175,86216.41,60.62339078872825,63.09914469088944,1-2 Years,61634.76023886037,90123.23976113963,59.38615411453737,Medium,60.20409819070509
ASSET_3691,26,M,-1,SEP,48000,N,LOW RISK,2024-08-29,2025-03-25,2025-04-23,42,27.0,4,2025,3,2025,PURNIA,EAST III,BR,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V RACING EDITION,APACHE,Petrol,155566,139996,0.8999138629263463,149770.0,6.933333333333334,0.9666666666666668,G,G,G,G,No,0,80000.0,100.0,53.41523669626761,69770.0,46.58476330373239,48.57488140082023,0-1 Year,68684.65988063454,86881.34011936546,55.848540246175546,Medium,61.222212358197226
ASSET_3692,34,M,-1,AGR,30000,N,MEDIUM RISK,2025-05-31,2025-11-20,2026-01-29,36,23.98,1,2026,11,2025,MUZAFFERPUR,EAST III,BR,07 Rural,N,UN-REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,83384,72000,0.8634750071956251,74423.0,5.766666666666667,2.333333333333333,G,G,G,G,No,0,30000.0,100.0,40.31011918358572,44423.0,59.689880816414274,64.0218747001823,0-1 Year,30023.375991347388,53360.62400865261,63.99384055532549,High,45.2065939667073
ASSET_3693,26,M,-1,SEP,29500,N,MEDIUM RISK,2023-07-20,2026-04-08,2026-05-28,29,25.72,5,2026,4,2026,MUZAFFERPUR,EAST III,BR,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,114400,109834,0.9600874125874126,60134.01,33.1,1.666666666666667,G,G,G,G,No,0,30600.0,100.0,50.88634534766599,29534.01,49.11365465233401,73.25174825174825,2-3 Years,31733.764039761925,82666.23596023807,72.26069576943888,Critical,49.021219499059235
ASSET_3694,22,M,737,SEP,36000,N,VERY HIGH RISK,2024-11-09,2025-09-09,2025-10-23,36,23.18,10,2025,9,2025,PATNA,EAST III,BR,06 Semi-Urban,N,REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,153100,138353,0.9036773350751144,128493.0,10.13333333333333,1.466666666666667,G,G,G,G,No,0,72000.0,100.0,56.03418085031869,56493.0,43.96581914968131,52.97191378184193,0-1 Year,70077.73893226162,83022.26106773838,54.22747293777817,Low,45.94434981875818
ASSET_3695,22,M,568,SEP,32500,N,HIGH RISK,2024-11-22,2025-06-25,2025-07-23,23,23.11,7,2025,6,2025,GAYA,EAST III,BR,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,156000,104319,0.6687115384615384,101643.0,7.166666666666667,0.9333333333333332,A,A,A,A,No,0,87300.0,70.0,85.8888462560137,14343.0,14.111153743986304,44.03846153846154,0-1 Year,68983.50479807309,87016.49520192691,55.77980461661981,Medium,45.00362215803923
ASSET_3696,23,M,-1,SAL,39500,N,HIGH RISK,2024-01-08,2025-10-09,2025-11-27,37,24.92,11,2025,10,2025,PATNA,EAST III,BR,04 Metro,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,96758,82091,0.8484156348829037,57493.0,21.33333333333333,1.633333333333333,G,G,G,G,No,0,25100.0,100.0,43.65748873775938,32393.0,56.34251126224063,74.05899253808471,1-2 Years,33863.02044767393,62894.97955232607,65.0023559316295,High,48.71145152128752
ASSET_3697,30,M,713,SEP,35000,N,HIGH RISK,2024-11-14,2026-02-18,2026-03-31,48,24.1,3,2026,2,2026,PATNA,EAST III,BR,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,160880,146593,0.9111946792640476,132753.0,15.36666666666667,1.366666666666667,A,A,A,A,No,0,53000.0,70.0,39.923768201095264,79753.0,60.076231798904736,67.05619094977622,1-2 Years,63000.81797803098,97879.18202196903,60.83986948158194,Medium,47.025109890235555
ASSET_3698,25,M,-1,SEP,30000,N,MEDIUM RISK,2024-05-20,2025-04-21,2025-05-20,36,25.89,5,2025,4,2025,PURNIA,EAST III,BR,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,153656,123875,0.8061839433539856,114760.0,11.2,0.9666666666666668,A,P,A,A,No,0,59000.0,62.0,51.411641686998955,55760.0,48.588358313001045,61.60254074035508,0-1 Year,65758.13552008144,87897.86447991856,57.20431644707564,Medium,56.01982883804999
ASSET_3699,39,M,-1,SEP,26000,N,LOW RISK,2024-10-12,2025-09-28,2025-11-27,48,23.7,11,2025,9,2025,MUZAFFERPUR,EAST III,BR,07 Rural,N,REG,1,0,APACHE RTR 160 2V RACING EDITION,APACHE,Petrol,159000,137325,0.8636792452830189,130888.0,11.7,2.0,A,A,A,A,No,1000,59000.0,70.0,45.076706802762665,71888.0,54.923293197237335,62.893081761006286,0-1 Year,64290.41639853912,94709.58360146088,59.5657758499754,Medium,45.88658506932799
ASSET_3700,22,M,-1,SEP,36000,N,LOW RISK,2023-08-29,2025-12-23,2026-01-27,48,27.12,1,2026,12,2025,PURNIA,EAST III,BR,07 Rural,N,REG,0,0,TVS SPORT ELS,SPORT,Petrol,78915,59393,0.7526199074954064,42770.99,28.23333333333333,1.166666666666667,G,G,G,G,No,0,22000.0,100.0,51.436733168907246,20770.99,48.563266831092754,72.12190331369194,2-3 Years,24376.17056284551,54538.82943715449,69.1108527366844,Critical,56.18416617758628
ASSET_3701,37,F,-1,AGR,30000,N,VERY HIGH RISK,2024-08-30,2026-06-29,2026-07-27,36,28.26,7,2026,6,2026,MUZAFFERPUR,EAST III,BR,07 Rural,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,76560,70278,0.91794670846395,48670.0,22.26666666666667,0.9333333333333332,G,G,G,G,No,1000,30000.0,100.0,61.63961372508733,18670.0,38.36038627491268,60.81504702194357,1-2 Years,30923.87167369335,45636.12832630665,59.60831808556251,Medium,64.91449338035386
ASSET_3702,29,M,750,SEP,21000,N,LOW RISK,2024-12-18,2026-05-31,2026-06-30,48,21.67,6,2026,5,2026,MUZAFFERPUR,EAST III,BR,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,119567,105744,0.8843911781678891,86602.0,17.63333333333333,1.0,G,G,G,G,No,1000,40000.0,100.0,46.18830973880511,46602.0,53.81169026119489,66.54595331487785,1-2 Years,39747.822099828314,79819.1779001717,66.75686259601035,Critical,34.40442817025214
ASSET_3703,26,M,-1,AGR,25000,N,VERY HIGH RISK,2023-10-23,2026-03-19,2026-04-29,36,23.76,4,2026,3,2026,MUZAFFERPUR,EAST III,BR,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,160868,138576,0.8614267598279335,132017.0,29.26666666666667,1.366666666666667,A,A,A,A,No,0,42000.0,70.0,31.81408454971708,90017.0,68.18591545028292,73.89163786458462,2-3 Years,50624.99650937876,110243.00349062124,68.53010138164287,Critical,42.39307100796032
ASSET_3704,23,F,-1,SEP,35000,N,MEDIUM RISK,2024-12-18,2025-05-18,2025-07-29,17,23.85,7,2025,5,2025,GAYA,EAST III,BR,07 Rural,N,REG,0,1,JUPITER 110 DRUM,JUPITER,Petrol,103443,84157,0.813559158183734,77976.0,5.033333333333333,2.4,A,G,A,G,No,0,35000.0,86.5,44.88560582743408,42976.0,55.11439417256592,66.16494107866167,0-1 Year,40617.490280198006,62825.509719801994,60.734423518074685,Medium,46.024980451762545
ASSET_3705,21,M,747,SEP,40000,N,HIGH RISK,2023-11-21,2025-03-29,2025-04-30,36,26.01,4,2025,3,2025,PATNA,EAST III,BR,07 Rural,N,REG,0,0,TVS SPORT ELS,SPORT,Petrol,80721,72279,0.8954175493366039,70592.0,16.46666666666667,1.066666666666667,A,A,A,A,No,0,31000.0,70.0,43.9143245693563,39592.0,56.0856754306437,61.59611501344136,1-2 Years,26316.434139376543,54404.56586062346,67.39828032435607,Critical,52.26333476644154
ASSET_3706,22,M,747,SEP,35000,N,LOW RISK,2025-10-28,2026-04-24,2026-05-26,36,23.55,5,2026,4,2026,PURNIA,EAST III,BR,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,146800,119928,0.8169482288828338,125778.0,5.933333333333334,1.066666666666667,G,G,G,G,No,2000,72500.0,100.0,57.64124091653549,53278.0,42.35875908346451,50.61307901907357,0-1 Year,68661.15958789169,78138.84041210831,53.2280929237795,Low,47.90713212516868
ASSET_3707,29,M,-1,NREGI,20000,N,VERY HIGH RISK,2024-11-23,2025-08-31,2025-10-31,35,24.27,10,2025,8,2025,MUZAFFERPUR,EAST III,BR,07 Rural,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,78168,71218,0.9110889366492684,66115.0,9.366666666666667,2.033333333333333,A,A,A,A,No,0,30000.0,70.0,45.375482114497466,36115.0,54.624517885502534,61.621123733497086,0-1 Year,33147.964943137245,45020.035056862755,57.59394516536531,Medium,49.09086594907687
ASSET_3708,57,M,-1,SEP,35000,N,VERY HIGH RISK,2024-11-09,2025-04-28,2025-05-29,29,24.72,5,2025,4,2025,PURNIA,EAST III,BR,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,76560,70300,0.918234064785789,71935.0,5.666666666666667,1.033333333333333,A,A,A,A,No,0,30000.0,70.0,41.70431639674707,41935.0,58.29568360325293,60.81504702194357,0-1 Year,32162.98289829795,44397.01710170205,57.98983424987206,Medium,50.80502319204947
ASSET_3709,47,F,777,NREGI,32500,N,LOW RISK,2024-11-06,2026-05-25,2026-06-26,29,22.92,6,2026,5,2026,GAYA,EAST III,BR,05 Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,119500,107337,0.8982175732217573,66323.0,18.83333333333333,1.066666666666667,A,A,A,A,No,1000,38500.0,70.0,58.04924385205735,27823.0,41.95075614794264,67.78242677824268,1-2 Years,41045.12934637942,78454.87065362057,65.6526114256239,High,40.086493338350415
ASSET_3710,22,M,-1,SEP,35000,N,LOW RISK,2023-11-08,2025-07-17,2025-08-28,36,24.9,8,2025,7,2025,PURNIA,EAST III,BR,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,159000,138011,0.8679937106918238,167199.0,20.56666666666667,1.4,A,A,A,A,No,0,70000.0,70.0,41.8662791045401,97199.0,58.13372089545991,55.9748427672956,1-2 Years,62359.310056827315,96640.68994317268,60.78030814036018,Medium,50.391333594396045
ASSET_3711,27,M,-1,SEP,32000,N,ULTRA LOW RISK,2024-12-17,2026-06-29,2026-07-27,35,24.22,7,2026,6,2026,MUZAFFERPUR,EAST III,BR,07 Rural,N,REG,1,0,APACHE RTR 160 2V RACING EDITION,APACHE,Petrol,159332,145280,0.9118067933622876,104952.0,18.63333333333333,0.9333333333333332,A,A,A,A,No,0,74100.0,70.0,70.60370455065173,30852.0,29.396295449348276,53.49333467225668,1-2 Years,56969.41330186064,102362.58669813936,64.24483888869742,High,46.10416395150093
ASSET_3712,27,M,701,SEP,48000,N,LOW RISK,2023-10-27,2025-12-29,2026-01-27,36,24.88,1,2026,12,2025,PURNIA,EAST III,BR,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,158868,131304,0.8264974695974017,67585.0,26.46666666666667,0.9666666666666668,G,G,G,G,No,0,50000.0,100.0,73.98091292446549,17585.0,26.01908707553451,68.52733086587607,2-3 Years,51654.15005745156,107213.84994254843,67.48612051674877,Critical,47.506994319132176
ASSET_3713,27,M,-1,SEP,26000,N,LOW RISK,2024-05-18,2025-05-23,2025-06-24,36,25.28,6,2025,5,2025,PATNA,EAST III,BR,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,151900,129045,0.8495391705069124,116021.0,12.33333333333333,1.066666666666667,G,G,G,G,No,0,82000.0,100.0,70.67686022358022,34021.0,29.323139776419787,46.01711652402896,1-2 Years,66075.02667630804,85824.97332369196,56.500969930014456,Medium,53.76581747089353
ASSET_3714,23,M,-1,SEP,30000,N,LOW RISK,2023-03-25,2025-03-19,2025-04-30,36,25.41,4,2025,3,2025,PATNA,EAST III,BR,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,149956,127343,0.849202432713596,78613.0,24.16666666666667,1.4,A,A,A,A,No,0,48000.0,70.0,61.058603538854896,30613.0,38.941396461145104,67.9906105791032,2-3 Years,54449.417616697974,95506.58238330203,63.68973724512659,High,51.30626573040005
ASSET_3715,31,M,746,SEP,35000,N,LOW RISK,2023-11-28,2026-05-31,2026-06-30,36,24.63,6,2026,5,2026,MUZAFFERPUR,EAST III,BR,06 Semi-Urban,Y,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,155456,143954,0.9260112186084808,54193.0,30.5,1.0,G,G,G,G,No,0,56500.0,100.0,104.25700736257453,-2307.0,-4.257007362574503,63.65531082750103,2-3 Years,54502.88972286829,100953.11027713171,64.9399896286613,High,47.52626173114131
ASSET_3716,21,M,-1,SEP,30000,N,LOW RISK,2025-04-12,2026-02-16,2026-03-26,36,22.58,3,2026,2,2026,MUZAFFERPUR,EAST III,BR,07 Rural,N,REG,0,0,APACHE RTR 160 2V DRUM BLACK EDITION,APACHE,Petrol,153000,131500,0.8594771241830066,127133.0,10.33333333333333,1.266666666666667,A,A,A,A,No,0,71000.0,70.0,55.84702634249172,56133.0,44.15297365750828,53.59477124183007,0-1 Year,68112.45591592812,84887.54408407188,55.48205495690972,Low,42.91434050154202
ASSET_3717,24,F,667,SEP,38000,N,LOW RISK,2024-06-22,2026-01-07,2026-02-26,23,26.51,2,2026,1,2026,GAYA,EAST III,BR,07 Rural,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,76560,61724,0.8062173458725183,57785.0,18.8,1.666666666666667,P,A,P,A,No,0,35500.0,52.0,61.43462836376222,22285.0,38.56537163623778,53.63113897596656,1-2 Years,24924.298987325677,51635.701012674326,67.4447505390208,Critical,54.3322673890367
ASSET_3718,22,M,-1,SEP,48000,N,LOW RISK,2024-11-06,2025-03-25,2025-04-30,48,24.28,4,2025,3,2025,PURNIA,EAST III,BR,07 Rural,N,REG,1,0,APACHE RTR 180,APACHE,Petrol,167600,159134,0.9494868735083531,169554.0,4.633333333333334,1.2,G,G,G,G,No,0,60000.0,100.0,35.386956367882796,109554.0,64.61304363211721,64.20047732696898,0-1 Year,60443.41598180914,107156.58401819086,63.935909318729635,High,46.483795067178285
ASSET_3719,22,M,-1,SEP,37000,N,MEDIUM RISK,2024-11-18,2025-05-10,2025-06-30,36,22.99,6,2025,5,2025,PURNIA,EAST III,BR,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,78571,75562,0.9617034274732408,78746.0,5.766666666666667,1.7,A,A,A,A,No,0,33000.0,70.0,41.90689050872425,45746.0,58.093109491275754,57.99977090784132,0-1 Year,30212.777441815088,48358.22255818491,61.5471644222231,High,42.09357646943835
ASSET_3720,28,M,718,SEP,26000,N,LOW RISK,2025-01-23,2025-11-28,2026-02-27,42,23.9,2,2026,11,2025,MUZAFFERPUR,EAST III,BR,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,155012,131657,0.8493342450907027,138463.0,10.3,3.033333333333333,G,A,A,A,No,0,44000.0,76.0,31.777442349219648,94463.0,68.22255765078036,71.61510076639229,0-1 Year,65969.62559358495,89042.37440641505,57.44224602380142,Medium,47.60885297672448
ASSET_3721,22,M,-1,SEP,30000,N,VERY HIGH RISK,2024-04-11,2025-06-24,2025-07-31,36,23.02,7,2025,6,2025,PATNA,EAST III,BR,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,151900,131233,0.8639433838051349,108301.11,14.63333333333333,1.233333333333333,A,A,A,A,No,0,65000.0,70.0,60.01785207926308,43301.11,39.982147920736914,57.20868992758393,1-2 Years,63988.35299516021,87911.64700483979,57.87468532247517,Medium,43.75275526884264
ASSET_3722,57,M,-1,SEP,25000,N,MEDIUM RISK,2022-05-10,2025-06-19,2025-07-31,23,33.78,7,2025,6,2025,MUZAFFERPUR,EAST III,BR,07 Rural,N,REG,0,0,TVS SPORT ELS,SPORT,Petrol,72559,57449,0.7917556746923193,9715.0,37.86666666666667,1.4,A,A,A,A,No,0,25500.0,70.0,262.4806999485332,-15785.0,-162.4806999485332,64.85618600035833,3-5 Years,22145.98658897216,50413.013411027845,69.47864966582759,Critical,83.84726129115863
ASSET_3723,22,M,-1,SEP,30000,N,LOW RISK,2022-10-28,2026-04-27,2026-05-31,36,25.8,5,2026,4,2026,MUZAFFERPUR,EAST III,BR,05 Urban,N,REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,146035,122661,0.8399424795425754,24415.0,42.56666666666667,1.133333333333333,A,A,A,A,No,0,48000.0,70.0,196.6004505426992,-23585.0,-96.60045054269916,67.13116718594857,3-5 Years,41816.71442663975,104218.28557336025,71.36527926412178,Critical,49.72934131698415
ASSET_3724,51,F,756,SEP,30000,N,LOW RISK,2024-01-19,2026-02-15,2026-03-27,36,25.44,3,2026,2,2026,PURNIA,EAST III,BR,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,155500,131541,0.8459228295819936,77953.0,25.26666666666667,1.333333333333333,A,A,A,A,No,0,46000.0,70.0,59.00991623157543,31953.0,40.99008376842456,70.41800643086816,2-3 Years,52127.02259828925,103372.97740171076,66.47779897216127,Critical,50.26708108890827
ASSET_3725,27,M,-1,SEP,35000,N,LOW RISK,2024-06-24,2025-10-25,2025-11-24,35,25.91,11,2025,10,2025,PURNIA,EAST III,BR,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,154012,129900,0.8434407708490248,106125.0,16.26666666666667,1.0,G,G,G,G,No,0,65000.0,100.0,61.24852767962309,41125.0,38.75147232037691,57.7954964548217,1-2 Years,61324.29457989297,92687.70542010703,60.1821321845746,Medium,54.85962311648881
ASSET_3726,50,F,778,SEP,36000,N,LOW RISK,2024-11-07,2026-05-25,2026-06-28,23,18.76,6,2026,5,2026,PATNA,EAST III,BR,05 Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,119567,92315,0.7720775799342628,59646.0,18.8,1.133333333333333,G,G,G,G,No,1000,37700.0,100.0,63.206250209569795,21946.0,36.793749790430205,68.46956099927237,1-2 Years,41286.54955125397,78280.45044874604,65.46994609611852,High,22.787783417516014
